LOCATION,RIVMILE,COLL_DATE,Replicate,MoYr,RM_MoYr_Rep,MACRO_GENSPECIES,INDIV
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Baetis intercalaris,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Caenis sp.,3
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Cheumatopsyche sp.,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Heptagenia sp.,8
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Hydroptila sp.,2
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Labrundinia sp.,2
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Lepidostoma sp.,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Leucrocuta sp.,3
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Maccaffertium mediopunctatum,6
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Maccaffertium modestum,9
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Maccaffertium vicarium,3
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Microtendipes rydalensis gr.,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Pentaneura sp.,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Plauditus sp.,2
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Polypedilum fallax gr.,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Polypedilum flavum,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Simulium sp.,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Stenacron sp.,11
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Stenelmis sp.,12
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Tanytarsus sp.,4
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Tribelos/Endochironomus/Phaenopsectra Co,1
REGI,2.8,8/13/2014,3,Aug-14,2.8-Aug 2014-3,Tricorythodes sp.,2
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Ablabesmyia mallochi,4
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Acerpenna pygmaea,16
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Caenis sp.,16
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Cricotopus/Orthocladius Complex,2
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Dicrotendipes sp.,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Heptagenia sp.,6
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Hydroptila sp.,3
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Leucrocuta sp.,3
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Maccaffertium sp.,6
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Macronychus glabratus,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Microtendipes rydalensis gr.,2
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Neotrichia sp.,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Oxyethira sp.,3
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Paragnetina immarginata,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Perlesta sp.,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Phaenopsectra obdiens gr.,5
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Physella sp.,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Polypedilum flavum,9
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Polypedilum illinoense,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Polypedilum laetum,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Polypedilum scalaenum gr.,10
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Promoresia tardella,7
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Stenelmis sp.,13
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Tanytarsus sp.,57
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Thienemanniella sp.,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Thienemannimyia gr. spp.,1
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Tribelos/Endochironomus/Phaenopsectra Co,24
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Tricorythodes sp.,12
REGI,2.8,8/13/2014,4,Aug-14,2.8-Aug 2014-4,Undetermined Heptageniidae,7
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Ablabesmyia mallochi,2
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Acerpenna pygmaea,4
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Acroneuria abnormis,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Agnetina capitata,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Baetis flavistriga,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Caenis sp.,3
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Dicrotendipes sp.,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Leucrocuta sp.,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Maccaffertium modestum,3
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Macronychus glabratus,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Micropsectra/Tanytarsus Complex,2
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Microtendipes pedellus gr.,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Microtendipes rydalensis gr.,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Physella sp.,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Polycentropus sp.,3
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Polypedilum scalaenum gr.,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Procloeon sp.,3
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Stenacron interpunctatum,55
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Thienemannimyia gr. spp.,1
REGI,3.1,8/13/2014,1,Aug-14,3.1-Aug 2014-1,Tricorythodes sp.,11
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Ablabesmyia mallochi,5
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Acerpenna pygmaea,8
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Caenis sp.,9
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Cricotopus sp.,1
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Dicrotendipes sp.,4
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Dubiraphia sp.,1
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Hydroptila sp.,6
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Leucrocuta sp.,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Maccaffertium mediopunctatum,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Maccaffertium modestum,9
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Maccaffertium vicarium,3
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Microtendipes rydalensis gr.,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Pentaneura sp.,5
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Physella sp.,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Polycentropus sp.,1
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Polypedilum flavum,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Procloeon sp.,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Stenacron interpunctatum,53
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Tanytarsus sp.,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Tricorythodes sp.,15
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Undetermined Leptophlebiidae,2
REGI,3.1,8/13/2014,2,Aug-14,3.1-Aug 2014-2,Undetermined Turbellaria,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Ablabesmyia mallochi,7
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Acerpenna pygmaea,20
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Caenis sp.,9
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Dicrotendipes sp.,4
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Heterocloeon curiosum,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Hydroptila sp.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Labrundinia sp.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Maccaffertium mediopunctatum,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Maccaffertium modestum,12
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Maccaffertium vicarium,5
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Microtendipes pedellus gr.,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Microtendipes rydalensis gr.,6
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Neureclipsis sp.,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Nilothauma sp.,3
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Oecetis sp.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Paraleptophlebia sp.,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Paramerina sp.,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Pentaneura sp.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Phaenopsectra sp.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Plauditus sp.,3
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Polycentropus sp.,3
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Polypedilum fallax gr.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Polypedilum flavum,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Polypedilum tritum,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Procloeon sp.,4
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Rheotanytarsus exiguus gr.,3
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Simulium sp.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Stenacron interpunctatum,83
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Stenelmis sp.,2
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Tanytarsus sp.,9
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Thienemannimyia gr. spp.,1
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Tricorythodes sp.,12
REGI,3.1,8/13/2014,3,Aug-14,3.1-Aug 2014-3,Undetermined Hydrobiidae,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Ablabesmyia mallochi,2
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Acerpenna pygmaea,3
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Acroneuria sp.,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Caenis sp.,6
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Cricotopus/Orthocladius Complex,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Dicrotendipes sp.,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Hydroptila sp.,6
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Leucrocuta sp.,5
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Maccaffertium modestum,9
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Maccaffertium vicarium,3
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Neureclipsis sp.,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Phaenopsectra sp.,2
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Physella sp.,7
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Plauditus sp.,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Polypedilum fallax gr.,2
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Promoresia sp.,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Simulium sp.,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Stenacron interpunctatum,38
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Tanytarsus sp.,1
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Tricorythodes sp.,6
REGI,3.1,8/13/2014,4,Aug-14,3.1-Aug 2014-4,Undetermined Turbellaria,2
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Acroneuria sp.,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Baetis intercalaris,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Caenis sp.,5
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Cheumatopsyche sp.,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Cricotopus sp.,4
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Hydroptila sp.,3
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Leucrocuta sp.,2
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Maccaffertium modestum,11
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Microtendipes rydalensis gr.,2
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Neureclipsis sp.,4
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Nilotanypus sp.,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Pentaneura sp.,5
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Phaenopsectra sp.,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Physella sp.,3
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Polypedilum flavum,3
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Promoresia tardella,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Rheotanytarsus sp.,2
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Serratella deficiens,2
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Simulium sp.,8
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Stenelmis sp.,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Thienemanniella sp.,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Thienemannimyia gr. spp.,1
REGI,3.3,8/13/2014,1,Aug-14,3.3-Aug 2014-1,Tricorythodes sp.,18
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Acroneuria sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Caenis sp.,2
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Heptagenia sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Hydroptila sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Leucrocuta sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Maccaffertium modestum,12
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Maccaffertium vicarium,3
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Microtendipes rydalensis gr.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Nilotanypus sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Oxyethira sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Physella sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Plauditus sp.,2
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Polypedilum flavum,2
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Procloeon sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Rheotanytarsus sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Simulium sp.,5
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Stenelmis sp.,1
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Tricorythodes sp.,5
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Undetermined Heptageniidae,3
REGI,3.3,8/13/2014,2,Aug-14,3.3-Aug 2014-2,Undetermined Hydrobiidae,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Acerpenna pygmaea,12
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Baetis intercalaris,3
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Caenis sp.,3
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Heptagenia sp.,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Labrundinia sp.,2
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Leucrocuta sp.,4
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Maccaffertium mediopunctatum,4
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Maccaffertium modestum,31
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Maccaffertium vicarium,2
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Microtendipes rydalensis gr.,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Phaenopsectra sp.,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Physella sp.,3
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Plauditus sp.,3
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Polypedilum fallax gr.,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Polypedilum flavum,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Procloeon sp.,2
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Promoresia tardella,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Simulium sp.,1
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Undetermined Heptageniidae,17
REGI,3.3,8/13/2014,3,Aug-14,3.3-Aug 2014-3,Undetermined Turbellaria,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Ablabesmyia mallochi,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Acerpenna pygmaea,2
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Acroneuria abnormis,2
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Caenis sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Cheumatopsyche sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Corynoneura sp.,2
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Cricotopus bicinctus,2
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Hydroptila sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Labrundinia sp.,2
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Leucrocuta sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Maccaffertium mediopunctatum,3
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Maccaffertium modestum,21
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Maccaffertium vicarium,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Macronychus glabratus,2
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Microtendipes rydalensis gr.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Nanocladius sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Oecetis sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Physella sp.,2
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Plauditus sp.,6
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Polypedilum fallax gr.,3
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Polypedilum tritum,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Procloeon sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Pseudocloeon sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Simulium sp.,9
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Stenelmis sp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Thienemannimyia gr. spp.,1
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Tricorythodes sp.,3
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Undetermined Heptageniidae,4
REGI,3.3,8/13/2014,4,Aug-14,3.3-Aug 2014-4,Undetermined Turbellaria,2
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Acerpenna pygmaea,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Acroneuria sp.,2
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Baetis sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Caenis sp.,5
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Cladotanytarsus sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Cricotopus sp.,3
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Dineutus sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Dubiraphia sp.,2
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Hydropsyche scalaris,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Hydroptila sp.,4
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Maccaffertium sp.,4
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Microtendipes pedellus gr.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Nanocladius sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Neureclipsis sp.,2
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Paragnetina media,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Pentaneura sp.,5
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Physella sp.,4
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Plauditus sp.,2
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Polypedilum fallax gr.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Polypedilum flavum,69
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Promoresia tardella,5
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Pseudocloeon sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Rheotanytarsus sp.,23
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Saetheria sp.,6
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Simulium sp.,3
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Stenelmis sp.,4
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Synorthocladius sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Tanytarsus sp.,6
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Thienemanniella sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Thienemannimyia gr. spp.,3
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Tribelos sp.,1
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Tricorythodes sp.,2
REGI,4,8/13/2014,1,Aug-14,4-Aug 2014-1,Tvetenia vitracies,1
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Acerpenna pygmaea,7
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Acroneuria abnormis,1
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Baetis intercalaris,6
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Ceratopsyche bronta,2
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Cheumatopsyche sp.,20
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Chimarra obscura,5
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Corynoneura sp.,2
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Cricotopus sp.,2
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Dineutus sp.,1
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Heterocloeon curiosum,8
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Hydropsyche scalaris,6
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Hydroptila sp.,3
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Maccaffertium mediopunctatum,4
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Maccaffertium modestum,19
REGI,4,8/13/2014,2,Aug-14,4-Aug 2014-2,Maccaffertium vicarium,1
